,movieId,movieId_order,title,genres,genres_v2
1380,1892,1380,"Perfect Murder, A (1998)",Thriller,['Thriller']
1381,1893,1381,Beyond Silence (Jenseits der Stille) (1996),Drama,['Drama']
1382,1894,1382,Six Days Seven Nights (1998),Adventure|Comedy|Romance,"['Adventure', 'Comedy', 'Romance']"
1383,1895,1383,Can't Hardly Wait (1998),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
1384,1897,1384,High Art (1998),Drama|Romance,"['Drama', 'Romance']"
1385,1900,1385,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama,"['Comedy', 'Drama']"
1386,1902,1386,Dream for an Insomniac (1996),Drama|Romance,"['Drama', 'Romance']"
1387,1904,1387,Henry Fool (1997),Comedy|Drama,"['Comedy', 'Drama']"
1388,1906,1388,Mr. Jealousy (1997),Comedy|Romance,"['Comedy', 'Romance']"
1389,1907,1389,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']"
1390,1909,1390,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']"
1391,1910,1391,I Went Down (1997),Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']"
1392,1911,1392,Dr. Dolittle (1998),Comedy,['Comedy']
1393,1912,1393,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
1394,1913,1394,Picnic at Hanging Rock (1975),Drama|Mystery,"['Drama', 'Mystery']"
1395,1914,1395,Smoke Signals (1998),Comedy|Drama,"['Comedy', 'Drama']"
1396,1916,1396,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,"['Drama', 'Romance']"
1397,1917,1397,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,"['Action', 'Romance', 'Sci-Fi', 'Thriller']"
1398,1918,1398,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']"
1399,1919,1399,Madeline (1998),Children|Comedy,"['Children', 'Comedy']"
1400,1920,1400,Small Soldiers (1998),Animation|Children|Fantasy|War,"['Animation', 'Children', 'Fantasy', 'War']"
1401,1921,1401,Pi (1998),Drama|Sci-Fi|Thriller,"['Drama', 'Sci-Fi', 'Thriller']"
1402,1922,1402,Whatever (1998),Drama,['Drama']
1403,1923,1403,There's Something About Mary (1998),Comedy|Romance,"['Comedy', 'Romance']"
1404,1924,1404,Plan 9 from Outer Space (1959),Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
1405,1926,1405,"Broadway Melody, The (1929)",Musical,['Musical']
1406,1927,1406,All Quiet on the Western Front (1930),Action|Drama|War,"['Action', 'Drama', 'War']"
1407,1928,1407,Cimarron (1931),Drama|Western,"['Drama', 'Western']"
1408,1929,1408,Grand Hotel (1932),Drama|Romance,"['Drama', 'Romance']"
1409,1931,1409,Mutiny on the Bounty (1935),Adventure|Drama,"['Adventure', 'Drama']"
1410,1932,1410,"Great Ziegfeld, The (1936)",Drama|Musical,"['Drama', 'Musical']"
1411,1933,1411,"Life of Emile Zola, The (1937)",Drama,['Drama']
1412,1934,1412,You Can't Take It with You (1938),Comedy|Romance,"['Comedy', 'Romance']"
1413,1936,1413,Mrs. Miniver (1942),Drama|War,"['Drama', 'War']"
1414,1937,1414,Going My Way (1944),Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']"
1415,1938,1415,"Lost Weekend, The (1945)",Drama,['Drama']
1416,1939,1416,"Best Years of Our Lives, The (1946)",Drama|War,"['Drama', 'War']"
1417,1940,1417,Gentleman's Agreement (1947),Drama,['Drama']
1418,1941,1418,Hamlet (1948),Drama,['Drama']
1419,1942,1419,All the King's Men (1949),Drama,['Drama']
1420,1944,1420,From Here to Eternity (1953),Drama|Romance|War,"['Drama', 'Romance', 'War']"
1421,1945,1421,On the Waterfront (1954),Crime|Drama,"['Crime', 'Drama']"
1422,1946,1422,Marty (1955),Drama|Romance,"['Drama', 'Romance']"
1423,1947,1423,West Side Story (1961),Drama|Musical|Romance,"['Drama', 'Musical', 'Romance']"
1424,1948,1424,Tom Jones (1963),Adventure|Comedy|Romance,"['Adventure', 'Comedy', 'Romance']"
1425,1949,1425,"Man for All Seasons, A (1966)",Drama,['Drama']
1426,1950,1426,In the Heat of the Night (1967),Drama|Mystery,"['Drama', 'Mystery']"
1427,1951,1427,Oliver! (1968),Drama|Musical,"['Drama', 'Musical']"
1428,1952,1428,Midnight Cowboy (1969),Drama,['Drama']
1429,1953,1429,"French Connection, The (1971)",Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']"
1430,1954,1430,Rocky (1976),Drama,['Drama']
1431,1955,1431,Kramer vs. Kramer (1979),Drama,['Drama']
1432,1956,1432,Ordinary People (1980),Drama,['Drama']
1433,1957,1433,Chariots of Fire (1981),Drama,['Drama']
1434,1958,1434,Terms of Endearment (1983),Comedy|Drama,"['Comedy', 'Drama']"
1435,1959,1435,Out of Africa (1985),Drama|Romance,"['Drama', 'Romance']"
1436,1960,1436,"Last Emperor, The (1987)",Drama,['Drama']
1437,1961,1437,Rain Man (1988),Drama,['Drama']
1438,1962,1438,Driving Miss Daisy (1989),Drama,['Drama']
1439,1963,1439,Take the Money and Run (1969),Comedy|Crime,"['Comedy', 'Crime']"
1440,1964,1440,Klute (1971),Drama|Mystery,"['Drama', 'Mystery']"
1441,1965,1441,Repo Man (1984),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']"
1442,1966,1442,Metropolitan (1990),Comedy,['Comedy']
1443,1967,1443,Labyrinth (1986),Adventure|Fantasy|Musical,"['Adventure', 'Fantasy', 'Musical']"
1444,1968,1444,"Breakfast Club, The (1985)",Comedy|Drama,"['Comedy', 'Drama']"
1445,1969,1445,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,['Horror']
1446,1970,1446,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,"['Horror', 'Thriller']"
1447,1971,1447,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,"['Horror', 'Thriller']"
1448,1972,1448,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,['Horror']
1449,1973,1449,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,['Horror']
1450,1974,1450,Friday the 13th (1980),Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']"
1451,1975,1451,Friday the 13th Part 2 (1981),Horror,['Horror']
1452,1976,1452,Friday the 13th Part 3: 3D (1982),Horror,['Horror']
1453,1977,1453,Friday the 13th Part IV: The Final Chapter (1984),Horror,['Horror']
1454,1978,1454,Friday the 13th Part V: A New Beginning (1985),Horror,['Horror']
1455,1979,1455,Friday the 13th Part VI: Jason Lives (1986),Horror,['Horror']
1456,1980,1456,Friday the 13th Part VII: The New Blood (1988),Horror,['Horror']
1457,1981,1457,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,['Horror']
1458,1982,1458,Halloween (1978),Horror,['Horror']
1459,1983,1459,Halloween II (1981),Horror,['Horror']
1460,1984,1460,Halloween III: Season of the Witch (1982),Horror,['Horror']
1461,1985,1461,Halloween 4: The Return of Michael Myers (1988),Horror,['Horror']
1462,1986,1462,Halloween 5: The Revenge of Michael Myers (1989),Horror,['Horror']
1463,1987,1463,Prom Night (1980),Horror,['Horror']
1464,1990,1464,Prom Night IV: Deliver Us From Evil (1992),Horror,['Horror']
1465,1991,1465,Child's Play (1988),Horror|Thriller,"['Horror', 'Thriller']"
1466,1992,1466,Child's Play 2 (1990),Horror|Thriller,"['Horror', 'Thriller']"
1467,1993,1467,Child's Play 3 (1991),Comedy|Horror|Thriller,"['Comedy', 'Horror', 'Thriller']"
1468,1994,1468,Poltergeist (1982),Horror|Thriller,"['Horror', 'Thriller']"
1469,1995,1469,Poltergeist II: The Other Side (1986),Horror|Thriller,"['Horror', 'Thriller']"
1470,1996,1470,Poltergeist III (1988),Horror|Thriller,"['Horror', 'Thriller']"
1471,1997,1471,"Exorcist, The (1973)",Horror|Mystery,"['Horror', 'Mystery']"
1472,1998,1472,Exorcist II: The Heretic (1977),Horror,['Horror']
1473,1999,1473,"Exorcist III, The (1990)",Horror,['Horror']
1474,2000,1474,Lethal Weapon (1987),Action|Comedy|Crime|Drama,"['Action', 'Comedy', 'Crime', 'Drama']"
1475,2001,1475,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,"['Action', 'Comedy', 'Crime', 'Drama']"
1476,2002,1476,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,"['Action', 'Comedy', 'Crime', 'Drama']"
1477,2003,1477,Gremlins (1984),Comedy|Horror,"['Comedy', 'Horror']"
1478,2004,1478,Gremlins 2: The New Batch (1990),Comedy|Horror,"['Comedy', 'Horror']"
1479,2005,1479,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']"
1480,2006,1480,"Mask of Zorro, The (1998)",Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']"
1481,2007,1481,Polish Wedding (1998),Comedy,['Comedy']
1482,2008,1482,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir,"['Crime', 'Drama', 'Film-Noir']"
1483,2009,1483,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']"
1484,2010,1484,Metropolis (1927),Drama|Sci-Fi,"['Drama', 'Sci-Fi']"
1485,2011,1485,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,"['Adventure', 'Comedy', 'Sci-Fi']"
1486,2012,1486,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,"['Adventure', 'Comedy', 'Sci-Fi', 'Western']"
1487,2013,1487,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
1488,2014,1488,Freaky Friday (1977),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']"
1489,2015,1489,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']"
1490,2016,1490,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,"['Children', 'Comedy', 'Western']"
1491,2017,1491,Babes in Toyland (1961),Children|Fantasy|Musical,"['Children', 'Fantasy', 'Musical']"
1492,2018,1492,Bambi (1942),Animation|Children|Drama,"['Animation', 'Children', 'Drama']"
1493,2019,1493,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
1494,2020,1494,Dangerous Liaisons (1988),Drama|Romance,"['Drama', 'Romance']"
1495,2021,1495,Dune (1984),Adventure|Sci-Fi,"['Adventure', 'Sci-Fi']"
1496,2022,1496,"Last Temptation of Christ, The (1988)",Drama,['Drama']
1497,2023,1497,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']"
1498,2024,1498,"Rapture, The (1991)",Drama|Mystery,"['Drama', 'Mystery']"
1499,2025,1499,Lolita (1997),Drama|Romance,"['Drama', 'Romance']"
1500,2026,1500,Disturbing Behavior (1998),Horror|Thriller,"['Horror', 'Thriller']"
1501,2027,1501,Jane Austen's Mafia! (1998),Comedy|Crime,"['Comedy', 'Crime']"
1502,2028,1502,Saving Private Ryan (1998),Action|Drama|War,"['Action', 'Drama', 'War']"
1503,2032,1503,"Barefoot Executive, The (1971)",Children|Comedy,"['Children', 'Comedy']"
1504,2033,1504,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,"['Adventure', 'Animation', 'Children', 'Fantasy']"
1505,2034,1505,"Black Hole, The (1979)",Children|Sci-Fi,"['Children', 'Sci-Fi']"
1506,2035,1506,Blackbeard's Ghost (1968),Children|Comedy,"['Children', 'Comedy']"
1507,2036,1507,Blank Check (1994),Children|Comedy,"['Children', 'Comedy']"
1508,2037,1508,Candleshoe (1977),Adventure|Children|Comedy,"['Adventure', 'Children', 'Comedy']"
1509,2038,1509,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,"['Children', 'Comedy', 'Sci-Fi']"
1510,2040,1510,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,"['Children', 'Comedy']"
1511,2041,1511,Condorman (1981),Action|Adventure|Children|Comedy,"['Action', 'Adventure', 'Children', 'Comedy']"
1512,2042,1512,D2: The Mighty Ducks (1994),Children|Comedy,"['Children', 'Comedy']"
1513,2043,1513,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']"
1514,2044,1514,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,"['Comedy', 'Fantasy']"
1515,2046,1515,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,"['Adventure', 'Children', 'Sci-Fi']"
1516,2048,1516,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,"['Action', 'Animation', 'Children', 'Crime']"
1517,2050,1517,Herbie Goes Bananas (1980),Adventure|Children|Comedy,"['Adventure', 'Children', 'Comedy']"
1518,2051,1518,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,"['Adventure', 'Children', 'Comedy']"
1519,2052,1519,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,"['Children', 'Comedy', 'Fantasy', 'Horror']"
1520,2053,1520,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,"['Children', 'Comedy', 'Sci-Fi']"
1521,2054,1521,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']"
1522,2055,1522,Hot Lead and Cold Feet (1978),Action|Comedy|Western,"['Action', 'Comedy', 'Western']"
1523,2056,1523,In Search of the Castaways (1962),Adventure|Children,"['Adventure', 'Children']"
1524,2057,1524,"Incredible Journey, The (1963)",Adventure|Children,"['Adventure', 'Children']"
1525,2058,1525,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
1526,2059,1526,"Parent Trap, The (1998)",Children|Comedy|Romance,"['Children', 'Comedy', 'Romance']"
1527,2060,1527,BASEketball (1998),Comedy,['Comedy']
1528,2064,1528,Roger & Me (1989),Documentary,['Documentary']
1529,2065,1529,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
1530,2066,1530,Out of the Past (1947),Film-Noir,['Film-Noir']
1531,2067,1531,Doctor Zhivago (1965),Drama|Romance|War,"['Drama', 'Romance', 'War']"
1532,2068,1532,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,"['Drama', 'Fantasy', 'Mystery']"
1533,2069,1533,"Trip to Bountiful, The (1985)",Drama,['Drama']
1534,2070,1534,Tender Mercies (1983),Drama|Romance|Western,"['Drama', 'Romance', 'Western']"
1535,2071,1535,And the Band Played On (1993),Drama,['Drama']
1536,2072,1536,"'burbs, The (1989)",Comedy,['Comedy']
1537,2073,1537,Fandango (1985),Comedy,['Comedy']
1538,2074,1538,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,"['Crime', 'Drama', 'Romance']"
1539,2075,1539,Mephisto (1981),Drama|War,"['Drama', 'War']"
1540,2076,1540,Blue Velvet (1986),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
1541,2077,1541,"Journey of Natty Gann, The (1985)",Adventure|Children,"['Adventure', 'Children']"
1542,2078,1542,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,"['Animation', 'Children', 'Comedy', 'Musical']"
1543,2080,1543,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,"['Animation', 'Children', 'Comedy', 'Romance']"
1544,2081,1544,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,"['Animation', 'Children', 'Comedy', 'Musical', 'Romance']"
1545,2082,1545,"Mighty Ducks, The (1992)",Children|Comedy,"['Children', 'Comedy']"
1546,2083,1546,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,"['Children', 'Comedy', 'Musical']"
1547,2084,1547,Newsies (1992),Children|Musical,"['Children', 'Musical']"
1548,2085,1548,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,"['Adventure', 'Animation', 'Children']"
1549,2087,1549,Peter Pan (1953),Animation|Children|Fantasy|Musical,"['Animation', 'Children', 'Fantasy', 'Musical']"
1550,2088,1550,Popeye (1980),Adventure|Comedy|Musical,"['Adventure', 'Comedy', 'Musical']"
1551,2089,1551,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,"['Adventure', 'Animation', 'Children']"
1552,2090,1552,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,"['Adventure', 'Animation', 'Children', 'Crime', 'Drama']"
1553,2091,1553,Return from Witch Mountain (1978),Children|Sci-Fi,"['Children', 'Sci-Fi']"
1554,2092,1554,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical', 'Romance']"
1555,2093,1555,Return to Oz (1985),Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']"
1556,2094,1556,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']"
1557,2095,1557,"Shaggy D.A., The (1976)",Children|Comedy,"['Children', 'Comedy']"
1558,2096,1558,Sleeping Beauty (1959),Animation|Children|Musical,"['Animation', 'Children', 'Musical']"
1559,2097,1559,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,"['Children', 'Drama', 'Fantasy', 'Mystery', 'Thriller']"
1560,2098,1560,Son of Flubber (1963),Children|Comedy,"['Children', 'Comedy']"
1561,2099,1561,Song of the South (1946),Adventure|Animation|Children|Musical,"['Adventure', 'Animation', 'Children', 'Musical']"
1562,2100,1562,Splash (1984),Comedy|Fantasy|Romance,"['Comedy', 'Fantasy', 'Romance']"
1563,2102,1563,Steamboat Willie (1928),Animation|Children|Comedy|Musical,"['Animation', 'Children', 'Comedy', 'Musical']"
1564,2103,1564,Tall Tale (1995),Adventure|Children|Fantasy|Western,"['Adventure', 'Children', 'Fantasy', 'Western']"
1565,2104,1565,Tex (1982),Drama,['Drama']
1566,2105,1566,Tron (1982),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']"
1567,2106,1567,Swing Kids (1993),Drama|War,"['Drama', 'War']"
1568,2107,1568,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,"['Horror', 'Thriller']"
1569,2108,1569,L.A. Story (1991),Comedy|Romance,"['Comedy', 'Romance']"
1570,2109,1570,"Jerk, The (1979)",Comedy,['Comedy']
1571,2110,1571,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']"
1572,2111,1572,"Man with Two Brains, The (1983)",Comedy,['Comedy']
1573,2112,1573,Grand Canyon (1991),Crime|Drama,"['Crime', 'Drama']"
1574,2114,1574,"Outsiders, The (1983)",Drama,['Drama']
1575,2115,1575,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']"
1576,2116,1576,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,"['Adventure', 'Animation', 'Children', 'Fantasy']"
1577,2117,1577,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,"['Drama', 'Sci-Fi']"
1578,2118,1578,"Dead Zone, The (1983)",Thriller,['Thriller']
1579,2119,1579,Maximum Overdrive (1986),Horror,['Horror']
1580,2120,1580,Needful Things (1993),Drama|Horror,"['Drama', 'Horror']"
1581,2121,1581,Cujo (1983),Horror|Thriller,"['Horror', 'Thriller']"
1582,2122,1582,Children of the Corn (1984),Horror|Thriller,"['Horror', 'Thriller']"
1583,2123,1583,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,"['Animation', 'Children', 'Comedy', 'Drama', 'Fantasy']"
1584,2124,1584,"Addams Family, The (1991)",Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']"
1585,2125,1585,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
1586,2126,1586,Snake Eyes (1998),Action|Crime|Mystery|Thriller,"['Action', 'Crime', 'Mystery', 'Thriller']"
1587,2130,1587,Atlantic City (1980),Crime|Drama|Romance,"['Crime', 'Drama', 'Romance']"
1588,2131,1588,Autumn Sonata (Höstsonaten) (1978),Drama,['Drama']
1589,2132,1589,Who's Afraid of Virginia Woolf? (1966),Drama,['Drama']
1590,2133,1590,Adventures in Babysitting (1987),Adventure|Comedy,"['Adventure', 'Comedy']"
1591,2134,1591,Weird Science (1985),Comedy|Fantasy|Sci-Fi,"['Comedy', 'Fantasy', 'Sci-Fi']"
1592,2135,1592,Doctor Dolittle (1967),Adventure|Children|Musical,"['Adventure', 'Children', 'Musical']"
1593,2136,1593,"Nutty Professor, The (1963)",Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']"
1594,2137,1594,Charlotte's Web (1973),Animation|Children,"['Animation', 'Children']"
1595,2138,1595,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']"
1596,2139,1596,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,"['Adventure', 'Animation', 'Children', 'Drama']"
1597,2140,1597,"Dark Crystal, The (1982)",Adventure|Fantasy,"['Adventure', 'Fantasy']"
1598,2141,1598,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,"['Adventure', 'Animation', 'Children', 'Comedy']"
1599,2142,1599,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,"['Adventure', 'Animation', 'Children', 'Musical', 'Western']"
1600,2143,1600,Legend (1985),Adventure|Fantasy|Romance,"['Adventure', 'Fantasy', 'Romance']"
1601,2144,1601,Sixteen Candles (1984),Comedy|Romance,"['Comedy', 'Romance']"
1602,2145,1602,Pretty in Pink (1986),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
1603,2146,1603,St. Elmo's Fire (1985),Drama|Romance,"['Drama', 'Romance']"
1604,2147,1604,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,"['Adventure', 'Drama', 'Fantasy']"
1605,2148,1605,House (1986),Comedy|Fantasy|Horror,"['Comedy', 'Fantasy', 'Horror']"
1606,2149,1606,House II: The Second Story (1987),Comedy|Fantasy|Horror,"['Comedy', 'Fantasy', 'Horror']"
1607,2150,1607,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,"['Adventure', 'Comedy']"
1608,2151,1608,"Gods Must Be Crazy II, The (1989)",Comedy,['Comedy']
1609,2152,1609,Air Bud: Golden Receiver (1998),Children|Comedy,"['Children', 'Comedy']"
1610,2153,1610,"Avengers, The (1998)",Action|Adventure,"['Action', 'Adventure']"
1611,2154,1611,How Stella Got Her Groove Back (1998),Drama|Romance,"['Drama', 'Romance']"
1612,2155,1612,"Slums of Beverly Hills, The (1998)",Comedy|Drama,"['Comedy', 'Drama']"
1613,2156,1613,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
1614,2159,1614,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,"['Crime', 'Horror', 'Thriller']"
1615,2160,1615,Rosemary's Baby (1968),Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']"
1616,2161,1616,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']"
1617,2162,1617,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']"
1618,2163,1618,Attack of the Killer Tomatoes! (1978),Comedy|Horror,"['Comedy', 'Horror']"
1619,2164,1619,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,"['Action', 'Comedy', 'Drama', 'Horror']"
1620,2165,1620,Your Friends and Neighbors (1998),Comedy|Drama,"['Comedy', 'Drama']"
1621,2166,1621,Return to Paradise (1998),Crime|Drama|Romance|Thriller,"['Crime', 'Drama', 'Romance', 'Thriller']"
1622,2167,1622,Blade (1998),Action|Horror|Thriller,"['Action', 'Horror', 'Thriller']"
1623,2169,1623,Dead Man on Campus (1998),Comedy,['Comedy']
1624,2170,1624,Wrongfully Accused (1998),Action|Comedy,"['Action', 'Comedy']"
1625,2171,1625,Next Stop Wonderland (1998),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
1626,2172,1626,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,"['Comedy', 'Drama']"
1627,2174,1627,Beetlejuice (1988),Comedy|Fantasy,"['Comedy', 'Fantasy']"
1628,2175,1628,Déjà Vu (1997),Drama|Romance,"['Drama', 'Romance']"
1629,2176,1629,Rope (1948),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']"
1630,2177,1630,Family Plot (1976),Comedy|Thriller,"['Comedy', 'Thriller']"
1631,2178,1631,Frenzy (1972),Thriller,['Thriller']
1632,2179,1632,Topaz (1969),Thriller,['Thriller']
1633,2180,1633,Torn Curtain (1966),Thriller,['Thriller']
1634,2181,1634,Marnie (1964),Drama|Mystery|Romance|Thriller,"['Drama', 'Mystery', 'Romance', 'Thriller']"
1635,2182,1635,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,"['Drama', 'Film-Noir', 'Thriller']"
1636,2183,1636,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,"['Adventure', 'Drama', 'Mystery', 'Thriller']"
1637,2184,1637,"Trouble with Harry, The (1955)",Comedy|Mystery,"['Comedy', 'Mystery']"
1638,2185,1638,I Confess (1953),Thriller,['Thriller']
1639,2186,1639,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,"['Crime', 'Drama', 'Film-Noir', 'Thriller']"
1640,2187,1640,Stage Fright (1950),Mystery|Romance|Thriller,"['Mystery', 'Romance', 'Thriller']"
1641,2188,1641,54 (1998),Drama,['Drama']
1642,2190,1642,Why Do Fools Fall In Love? (1998),Drama,['Drama']
1643,2193,1643,Willow (1988),Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']"
1644,2194,1644,"Untouchables, The (1987)",Action|Crime|Drama,"['Action', 'Crime', 'Drama']"
1645,2195,1645,Dirty Work (1998),Comedy,['Comedy']
1646,2196,1646,Knock Off (1998),Action,['Action']
1647,2201,1647,"Paradine Case, The (1947)",Drama,['Drama']
1648,2202,1648,Lifeboat (1944),Drama|War,"['Drama', 'War']"
1649,2203,1649,Shadow of a Doubt (1943),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']"
1650,2204,1650,Saboteur (1942),Mystery|Thriller,"['Mystery', 'Thriller']"
1651,2205,1651,Mr. & Mrs. Smith (1941),Comedy|Romance,"['Comedy', 'Romance']"
1652,2206,1652,Suspicion (1941),Film-Noir|Mystery|Thriller,"['Film-Noir', 'Mystery', 'Thriller']"
1653,2207,1653,Jamaica Inn (1939),Drama,['Drama']
1654,2208,1654,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
1655,2210,1655,Sabotage (1936),Thriller,['Thriller']
1656,2211,1656,Secret Agent (1936),Thriller,['Thriller']
