,movieId,movieId_order,title,genres,genres_v2
2501,2599,2501,Election (1999),Comedy,['Comedy']
2502,2600,2502,eXistenZ (1999),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']"
2503,2601,2503,"Little Bit of Soul, A (1998)",Comedy,['Comedy']
2504,2602,2504,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),Action|Adventure|Horror|Sci-Fi,"['Action', 'Adventure', 'Horror', 'Sci-Fi']"
2505,2603,2505,Nô (1998),Drama,['Drama']
2506,2604,2506,Let it Come Down: The Life of Paul Bowles (1998),Documentary,['Documentary']
2507,2605,2507,Entrapment (1999),Crime|Thriller,"['Crime', 'Thriller']"
2508,2606,2508,Idle Hands (1999),Comedy|Horror,"['Comedy', 'Horror']"
2509,2607,2509,Get Real (1998),Drama|Romance,"['Drama', 'Romance']"
2510,2608,2510,Heaven (1998),Thriller,['Thriller']
2511,2609,2511,"King of Masks, The (Bian Lian) (1996)",Drama,['Drama']
2512,2610,2512,Three Seasons (1999),Drama,['Drama']
2513,2611,2513,"Winslow Boy, The (1999)",Drama,['Drama']
2514,2612,2514,Mildred Pierce (1945),Drama|Film-Noir,"['Drama', 'Film-Noir']"
2515,2613,2515,Night of the Comet (1984),Comedy|Horror|Sci-Fi,"['Comedy', 'Horror', 'Sci-Fi']"
2516,2614,2516,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']"
2517,2615,2517,My Science Project (1985),Adventure|Sci-Fi,"['Adventure', 'Sci-Fi']"
2518,2616,2518,Dick Tracy (1990),Action|Crime,"['Action', 'Crime']"
2519,2617,2519,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']"
2520,2618,2520,"Castle, The (1997)",Comedy,['Comedy']
2521,2619,2521,Mascara (1999),Drama,['Drama']
2522,2620,2522,This Is My Father (1998),Drama|Romance,"['Drama', 'Romance']"
2523,2621,2523,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,['Drama']
2524,2622,2524,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,"['Comedy', 'Fantasy']"
2525,2623,2525,Trippin' (1999),Comedy,['Comedy']
2526,2624,2526,After Life (Wandafuru raifu) (1998),Drama|Fantasy,"['Drama', 'Fantasy']"
2527,2625,2527,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,"['Action', 'Adventure', 'Crime', 'Sci-Fi', 'Thriller']"
2528,2626,2528,Edge of Seventeen (1998),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
2529,2627,2529,Endurance (1999),Documentary|Drama,"['Documentary', 'Drama']"
2530,2628,2530,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']"
2531,2629,2531,"Love Letter, The (1999)",Comedy|Romance,"['Comedy', 'Romance']"
2532,2630,2532,Besieged (a.k.a. L' Assedio) (1998),Drama,['Drama']
2533,2631,2533,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,"['Comedy', 'Film-Noir', 'Thriller']"
2534,2632,2534,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,"['Adventure', 'Drama', 'Mystery']"
2535,2633,2535,"Mummy, The (1932)",Horror|Romance,"['Horror', 'Romance']"
2536,2634,2536,"Mummy, The (1959)",Horror,['Horror']
2537,2635,2537,"Mummy's Curse, The (1944)",Horror,['Horror']
2538,2636,2538,"Mummy's Ghost, The (1944)",Horror,['Horror']
2539,2637,2539,"Mummy's Hand, The (1940)",Horror,['Horror']
2540,2638,2540,"Mummy's Tomb, The (1942)",Horror,['Horror']
2541,2639,2541,Mommie Dearest (1981),Drama,['Drama']
2542,2640,2542,Superman (1978),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']"
2543,2641,2543,Superman II (1980),Action|Sci-Fi,"['Action', 'Sci-Fi']"
2544,2642,2544,Superman III (1983),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']"
2545,2643,2545,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']"
2546,2644,2546,Dracula (1931),Horror,['Horror']
2547,2646,2547,House of Dracula (1945),Horror,['Horror']
2548,2647,2548,House of Frankenstein (1944),Horror,['Horror']
2549,2648,2549,Frankenstein (1931),Drama|Horror|Sci-Fi,"['Drama', 'Horror', 'Sci-Fi']"
2550,2649,2550,Son of Frankenstein (1939),Horror,['Horror']
2551,2650,2551,"Ghost of Frankenstein, The (1942)",Horror,['Horror']
2552,2651,2552,Frankenstein Meets the Wolf Man (1943),Horror,['Horror']
2553,2652,2553,"Curse of Frankenstein, The (1957)",Horror,['Horror']
2554,2653,2554,Son of Dracula (1943),Horror,['Horror']
2555,2654,2555,"Wolf Man, The (1941)",Drama|Fantasy|Horror,"['Drama', 'Fantasy', 'Horror']"
2556,2655,2556,Howling II: Your Sister Is a Werewolf (1985),Horror,['Horror']
2557,2656,2557,Tarantula (1955),Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
2558,2657,2558,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']"
2559,2658,2559,"Flying Saucer, The (1950)",Sci-Fi,['Sci-Fi']
2560,2659,2560,It Came from Hollywood (1982),Comedy|Documentary,"['Comedy', 'Documentary']"
2561,2660,2561,"Thing from Another World, The (1951)",Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
2562,2661,2562,It Came from Outer Space (1953),Sci-Fi,['Sci-Fi']
2563,2662,2563,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,"['Action', 'Drama', 'Sci-Fi']"
2564,2663,2564,It Came from Beneath the Sea (1955),Sci-Fi,['Sci-Fi']
2565,2664,2565,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']"
2566,2665,2566,Earth vs. the Flying Saucers (1956),Sci-Fi,['Sci-Fi']
2567,2666,2567,It Conquered the World (1956),Sci-Fi,['Sci-Fi']
2568,2667,2568,"Mole People, The (1956)",Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
2569,2668,2569,Swamp Thing (1982),Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
2570,2669,2570,Pork Chop Hill (1959),War,['War']
2571,2670,2571,Run Silent Run Deep (1958),War,['War']
2572,2671,2572,Notting Hill (1999),Comedy|Romance,"['Comedy', 'Romance']"
2573,2672,2573,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,"['Drama', 'Sci-Fi', 'Thriller']"
2574,2673,2574,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama,['Drama']
2575,2674,2575,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,"['Drama', 'Fantasy']"
2576,2675,2576,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The) (1998)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
2577,2676,2577,Instinct (1999),Drama|Thriller,"['Drama', 'Thriller']"
2578,2677,2578,Buena Vista Social Club (1999),Documentary|Musical,"['Documentary', 'Musical']"
2579,2678,2579,Desert Blue (1998),Drama,['Drama']
2580,2679,2580,Finding North (1998),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
2581,2680,2581,Floating (1997),Drama,['Drama']
2582,2681,2582,Free Enterprise (1998),Comedy|Romance|Sci-Fi,"['Comedy', 'Romance', 'Sci-Fi']"
2583,2682,2583,Limbo (1999),Drama,['Drama']
2584,2683,2584,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']"
2585,2684,2585,Promise Her Anything (1999),Comedy|Drama,"['Comedy', 'Drama']"
2586,2685,2586,"Red Dwarf, The (Nain rouge, Le) (1998)",Comedy|Drama,"['Comedy', 'Drama']"
2587,2686,2587,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,"['Drama', 'Mystery']"
2588,2687,2588,Tarzan (1999),Adventure|Animation|Children|Drama,"['Adventure', 'Animation', 'Children', 'Drama']"
2589,2688,2589,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']"
2590,2689,2590,Get Bruce (1999),Documentary,['Documentary']
2591,2690,2591,"Ideal Husband, An (1999)",Comedy|Romance,"['Comedy', 'Romance']"
2592,2691,2592,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,['Drama']
2593,2692,2593,Run Lola Run (Lola rennt) (1998),Action|Crime,"['Action', 'Crime']"
2594,2693,2594,Trekkies (1997),Documentary,['Documentary']
2595,2694,2595,Big Daddy (1999),Comedy,['Comedy']
2596,2695,2596,"Boys, The (1998)",Drama,['Drama']
2597,2696,2597,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,['Comedy']
2598,2697,2598,My Son the Fanatic (1997),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']"
2599,2698,2599,Zone 39 (1997),Sci-Fi,['Sci-Fi']
2600,2699,2600,Arachnophobia (1990),Comedy|Horror,"['Comedy', 'Horror']"
2601,2700,2601,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,"['Animation', 'Comedy', 'Musical']"
2602,2701,2602,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,"['Action', 'Comedy', 'Sci-Fi', 'Western']"
2603,2702,2603,Summer of Sam (1999),Drama,['Drama']
2604,2703,2604,Broken Vessels (1998),Drama,['Drama']
2605,2704,2605,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",Drama|Romance,"['Drama', 'Romance']"
2606,2705,2606,"Late August, Early September (Fin août, début septembre) (1998)",Drama,['Drama']
2607,2706,2607,American Pie (1999),Comedy|Romance,"['Comedy', 'Romance']"
2608,2707,2608,Arlington Road (1999),Thriller,['Thriller']
2609,2708,2609,"Autumn Tale, An (Conte d'automne) (1998)",Romance,['Romance']
2610,2709,2610,Muppets From Space (1999),Children|Comedy,"['Children', 'Comedy']"
2611,2710,2611,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']"
2612,2711,2612,My Life So Far (1999),Drama,['Drama']
2613,2712,2613,Eyes Wide Shut (1999),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']"
2614,2713,2614,Lake Placid (1999),Horror|Thriller,"['Horror', 'Thriller']"
2615,2714,2615,"Wood, The (1999)",Drama,['Drama']
2616,2715,2616,"Velocity of Gary, The (1998)",Comedy|Romance,"['Comedy', 'Romance']"
2617,2716,2617,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,"['Action', 'Comedy', 'Sci-Fi']"
2618,2717,2618,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,"['Comedy', 'Fantasy', 'Sci-Fi']"
2619,2718,2619,Drop Dead Gorgeous (1999),Comedy,['Comedy']
2620,2719,2620,"Haunting, The (1999)",Horror|Thriller,"['Horror', 'Thriller']"
2621,2720,2621,Inspector Gadget (1999),Action|Adventure|Children|Comedy,"['Action', 'Adventure', 'Children', 'Comedy']"
2622,2721,2622,Trick (1999),Comedy|Romance,"['Comedy', 'Romance']"
2623,2722,2623,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
2624,2723,2624,Mystery Men (1999),Action|Comedy|Fantasy,"['Action', 'Comedy', 'Fantasy']"
2625,2724,2625,Runaway Bride (1999),Comedy|Romance,"['Comedy', 'Romance']"
2626,2725,2626,Twin Falls Idaho (1999),Drama,['Drama']
2627,2726,2627,"Killing, The (1956)",Crime|Film-Noir,"['Crime', 'Film-Noir']"
2628,2727,2628,Killer's Kiss (1955),Crime|Film-Noir,"['Crime', 'Film-Noir']"
2629,2728,2629,Spartacus (1960),Action|Drama|Romance|War,"['Action', 'Drama', 'Romance', 'War']"
2630,2729,2630,Lolita (1962),Drama|Romance,"['Drama', 'Romance']"
2631,2730,2631,Barry Lyndon (1975),Drama|Romance|War,"['Drama', 'Romance', 'War']"
2632,2731,2632,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,"['Crime', 'Drama']"
2633,2732,2633,Jules and Jim (Jules et Jim) (1961),Drama|Romance,"['Drama', 'Romance']"
2634,2733,2634,Vibes (1988),Adventure|Comedy|Romance,"['Adventure', 'Comedy', 'Romance']"
2635,2734,2635,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,"['Adventure', 'Drama', 'Thriller']"
2636,2735,2636,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']"
2637,2736,2637,Brighton Beach Memoirs (1986),Comedy,['Comedy']
2638,2737,2638,Assassination (1987),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']"
2639,2738,2639,Crimes of the Heart (1986),Comedy|Drama,"['Comedy', 'Drama']"
2640,2739,2640,"Color Purple, The (1985)",Drama,['Drama']
2641,2740,2641,"Kindred, The (1986)",Horror|Sci-Fi,"['Horror', 'Sci-Fi']"
2642,2741,2642,No Mercy (1986),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']"
2643,2742,2643,Ménage (Tenue de soirée) (1986),Comedy|Drama,"['Comedy', 'Drama']"
2644,2743,2644,Native Son (1986),Drama,['Drama']
2645,2744,2645,Otello (1986),Drama,['Drama']
2646,2745,2646,"Mission, The (1986)",Drama,['Drama']
2647,2746,2647,Little Shop of Horrors (1986),Comedy|Horror|Musical,"['Comedy', 'Horror', 'Musical']"
2648,2747,2648,"Little Shop of Horrors, The (1960)",Comedy|Horror,"['Comedy', 'Horror']"
2649,2748,2649,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']"
2650,2749,2650,"Morning After, The (1986)",Drama|Mystery,"['Drama', 'Mystery']"
2651,2750,2651,Radio Days (1987),Comedy|Drama,"['Comedy', 'Drama']"
2652,2751,2652,From the Hip (1987),Comedy|Drama,"['Comedy', 'Drama']"
2653,2752,2653,Outrageous Fortune (1987),Comedy|Mystery,"['Comedy', 'Mystery']"
2654,2753,2654,"Bedroom Window, The (1987)",Thriller,['Thriller']
2655,2754,2655,Deadtime Stories (1987),Horror,['Horror']
2656,2755,2656,Light of Day (1987),Drama,['Drama']
2657,2756,2657,Wanted: Dead or Alive (1987),Action,['Action']
2658,2757,2658,Frances (1982),Drama,['Drama']
2659,2758,2659,Plenty (1985),Drama,['Drama']
2660,2759,2660,Dick (1999),Comedy,['Comedy']
2661,2760,2661,"Gambler, The (Játékos, A) (1997)",Drama,['Drama']
2662,2761,2662,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,"['Adventure', 'Animation', 'Children', 'Drama', 'Sci-Fi']"
2663,2762,2663,"Sixth Sense, The (1999)",Drama|Horror|Mystery,"['Drama', 'Horror', 'Mystery']"
2664,2763,2664,"Thomas Crown Affair, The (1999)",Action|Mystery,"['Action', 'Mystery']"
2665,2764,2665,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,"['Crime', 'Drama', 'Romance', 'Thriller']"
2666,2765,2666,"Acid House, The (1998)",Comedy|Drama,"['Comedy', 'Drama']"
2667,2766,2667,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,"['Comedy', 'Drama']"
2668,2767,2668,Illuminata (1998),Comedy,['Comedy']
2669,2768,2669,Stiff Upper Lips (1998),Comedy,['Comedy']
2670,2769,2670,"Yards, The (2000)",Crime|Drama,"['Crime', 'Drama']"
2671,2770,2671,Bowfinger (1999),Comedy,['Comedy']
2672,2771,2672,Brokedown Palace (1999),Drama,['Drama']
2673,2772,2673,Detroit Rock City (1999),Comedy,['Comedy']
2674,2773,2674,Alice and Martin (Alice et Martin) (1998),Drama,['Drama']
2675,2774,2675,Better Than Chocolate (1999),Comedy|Romance,"['Comedy', 'Romance']"
2676,2775,2676,Head On (1998),Drama,['Drama']
2677,2776,2677,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary,['Documentary']
2678,2777,2678,Cobra (1925),Drama,['Drama']
2679,2778,2679,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller,"['Crime', 'Drama', 'Romance', 'Thriller']"
2680,2779,2680,Heaven Can Wait (1978),Comedy,['Comedy']
2681,2780,2681,"Raven, The (1963)",Comedy|Horror,"['Comedy', 'Horror']"
2682,2781,2682,"Tingler, The (1959)",Horror,['Horror']
2683,2782,2683,Pit and the Pendulum (1961),Horror,['Horror']
2684,2783,2684,"Tomb of Ligeia, The (1965)",Horror,['Horror']
2685,2784,2685,"Masque of the Red Death, The (1964)",Horror,['Horror']
2686,2785,2686,Tales of Terror (1962),Horror,['Horror']
2687,2786,2687,Haunted Honeymoon (1986),Comedy,['Comedy']
2688,2787,2688,Cat's Eye (1985),Horror,['Horror']
2689,2788,2689,Monty Python's And Now for Something Completely Different (1971),Comedy,['Comedy']
2690,2789,2690,Damien: Omen II (1978),Horror,['Horror']
2691,2790,2691,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,"['Horror', 'Thriller']"
2692,2791,2692,Airplane! (1980),Comedy,['Comedy']
2693,2792,2693,Airplane II: The Sequel (1982),Comedy,['Comedy']
2694,2793,2694,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,"['Comedy', 'Horror', 'Romance', 'Thriller']"
2695,2794,2695,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,"['Adventure', 'Comedy', 'Romance']"
2696,2795,2696,National Lampoon's Vacation (1983),Comedy,['Comedy']
2697,2796,2697,Funny Farm (1988),Comedy,['Comedy']
2698,2797,2698,Big (1988),Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
2699,2798,2699,Problem Child (1990),Children|Comedy,"['Children', 'Comedy']"
2700,2799,2700,Problem Child 2 (1991),Comedy,['Comedy']
2701,2800,2701,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']"
2702,2801,2702,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,"['Drama', 'Romance']"
2703,2802,2703,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,"['Action', 'Drama', 'Romance', 'Thriller']"
2704,2803,2704,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
2705,2804,2705,"Christmas Story, A (1983)",Children|Comedy,"['Children', 'Comedy']"
2706,2805,2706,Mickey Blue Eyes (1999),Comedy|Romance,"['Comedy', 'Romance']"
2707,2806,2707,Teaching Mrs. Tingle (1999),Comedy|Thriller,"['Comedy', 'Thriller']"
2708,2807,2708,Universal Soldier: The Return (1999),Action|Sci-Fi,"['Action', 'Sci-Fi']"
2709,2808,2709,Universal Soldier (1992),Action|Sci-Fi,"['Action', 'Sci-Fi']"
2710,2809,2710,Love Stinks (1999),Comedy,['Comedy']
2711,2810,2711,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,"['Animation', 'Horror', 'Mystery', 'Thriller']"
2712,2811,2712,With Friends Like These... (1998),Comedy,['Comedy']
2713,2812,2713,In Too Deep (1999),Action|Thriller,"['Action', 'Thriller']"
2714,2813,2714,"Source, The (1999)",Documentary,['Documentary']
2715,2814,2715,"Bat, The (1959)",Horror,['Horror']
2716,2815,2716,Iron Eagle (1986),Action|War,"['Action', 'War']"
2717,2816,2717,Iron Eagle II (1988),Action|War,"['Action', 'War']"
2718,2817,2718,Aces: Iron Eagle III (1992),Action,['Action']
2719,2818,2719,Iron Eagle IV (1995),Action|War,"['Action', 'War']"
2720,2819,2720,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,"['Drama', 'Mystery', 'Romance', 'Thriller']"
2721,2820,2721,Hamlet (1964),Drama,['Drama']
2722,2821,2722,Male and Female (1919),Adventure|Drama,"['Adventure', 'Drama']"
2723,2822,2723,Medicine Man (1992),Adventure|Romance,"['Adventure', 'Romance']"
2724,2823,2724,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
2725,2824,2725,On the Ropes (1999),Documentary|Drama,"['Documentary', 'Drama']"
2726,2825,2726,Rosie (1998),Drama,['Drama']
2727,2826,2727,"13th Warrior, The (1999)",Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']"
2728,2827,2728,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']"
2729,2828,2729,Dudley Do-Right (1999),Children|Comedy,"['Children', 'Comedy']"
2730,2829,2730,"Muse, The (1999)",Comedy,['Comedy']
2731,2830,2731,Cabaret Balkan (Bure Baruta) (1998),Drama,['Drama']
2732,2831,2732,A Dog of Flanders (1999),Children|Drama,"['Children', 'Drama']"
2733,2832,2733,"Lost Son, The (1999)",Drama,['Drama']
2734,2833,2734,Lucie Aubrac (1997),Romance|War,"['Romance', 'War']"
2735,2834,2735,"Very Thought of You, The (1998)",Comedy|Romance,"['Comedy', 'Romance']"
2736,2835,2736,Chill Factor (1999),Action|Adventure|Comedy|Thriller,"['Action', 'Adventure', 'Comedy', 'Thriller']"
2737,2836,2737,Outside Providence (1999),Comedy,['Comedy']
2738,2837,2738,Bedrooms & Hallways (1998),Comedy|Romance,"['Comedy', 'Romance']"
2739,2838,2739,I Woke Up Early the Day I Died (1998),Comedy|Crime|Thriller,"['Comedy', 'Crime', 'Thriller']"
2740,2839,2740,West Beirut (West Beyrouth) (1998),Drama,['Drama']
2741,2840,2741,Stigmata (1999),Drama|Thriller,"['Drama', 'Thriller']"
2742,2841,2742,Stir of Echoes (1999),Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']"
2743,2842,2743,Best Laid Plans (1999),Crime|Drama,"['Crime', 'Drama']"
2744,2843,2744,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,"['Comedy', 'Romance']"
2745,2844,2745,"Minus Man, The (1999)",Drama|Mystery,"['Drama', 'Mystery']"
2746,2845,2746,Whiteboyz (1999),Comedy|Drama,"['Comedy', 'Drama']"
2747,2846,2747,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,"['Adventure', 'Children', 'Comedy', 'Drama']"
2748,2847,2748,Only Angels Have Wings (1939),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']"
2749,2848,2749,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,['Drama']
2750,2849,2750,Queens Logic (1991),Comedy|Drama,"['Comedy', 'Drama']"
2751,2850,2751,Public Access (1993),Drama|Thriller,"['Drama', 'Thriller']"
2752,2851,2752,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,"['Adventure', 'Sci-Fi', 'Thriller']"
2753,2852,2753,"Soldier's Story, A (1984)",Drama,['Drama']
2754,2853,2754,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery,"['Horror', 'Mystery']"
2755,2854,2755,Don't Look in the Basement! (1973),Horror,['Horror']
2756,2855,2756,Nightmares (1983),Horror,['Horror']
2757,2856,2757,I Saw What You Did (1965),Thriller,['Thriller']
2758,2857,2758,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Musical']"
2759,2858,2759,American Beauty (1999),Drama|Romance,"['Drama', 'Romance']"
2760,2859,2760,Stop Making Sense (1984),Documentary|Musical,"['Documentary', 'Musical']"
2761,2860,2761,Blue Streak (1999),Comedy,['Comedy']
2762,2861,2762,For Love of the Game (1999),Comedy|Drama,"['Comedy', 'Drama']"
2763,2862,2763,Caligula (1979),Drama,['Drama']
2764,2863,2764,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,"['Adventure', 'Comedy', 'Musical']"
2765,2864,2765,Splendor (1999),Comedy,['Comedy']
2766,2865,2766,Sugar Town (1999),Comedy,['Comedy']
2767,2866,2767,"Buddy Holly Story, The (1978)",Drama,['Drama']
2768,2867,2768,Fright Night (1985),Comedy|Horror|Thriller,"['Comedy', 'Horror', 'Thriller']"
2769,2868,2769,Fright Night Part II (1988),Horror,['Horror']
2770,2869,2770,"Separation, The (Séparation, La) (1994)",Drama,['Drama']
2771,2870,2771,Barefoot in the Park (1967),Comedy,['Comedy']
2772,2871,2772,Deliverance (1972),Adventure|Drama|Thriller,"['Adventure', 'Drama', 'Thriller']"
2773,2872,2773,Excalibur (1981),Adventure|Fantasy,"['Adventure', 'Fantasy']"
2774,2873,2774,Lulu on the Bridge (1998),Drama|Mystery|Romance,"['Drama', 'Mystery', 'Romance']"
2775,2874,2775,"Pajama Game, The (1957)",Comedy|Musical|Romance,"['Comedy', 'Musical', 'Romance']"
2776,2875,2776,Sommersby (1993),Drama|Mystery|Romance,"['Drama', 'Mystery', 'Romance']"
2777,2876,2777,Thumbelina (1994),Animation|Children|Fantasy,"['Animation', 'Children', 'Fantasy']"
2778,2877,2778,Tommy (1975),Musical,['Musical']
2779,2878,2779,Hell Night (1981),Horror,['Horror']
2780,2879,2780,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']"
2781,2880,2781,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,"['Action', 'Adventure', 'Comedy']"
2782,2881,2782,Double Jeopardy (1999),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']"
2783,2882,2783,Jakob the Liar (1999),Drama,['Drama']
2784,2883,2784,Mumford (1999),Comedy|Drama,"['Comedy', 'Drama']"
2785,2884,2785,Dog Park (1998),Comedy|Romance,"['Comedy', 'Romance']"
2786,2885,2786,Guinevere (1999),Drama|Romance,"['Drama', 'Romance']"
2787,2886,2787,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,"['Children', 'Comedy']"
2788,2887,2788,Simon Sez (1999),Action|Comedy,"['Action', 'Comedy']"
2789,2888,2789,Drive Me Crazy (1999),Comedy|Romance,"['Comedy', 'Romance']"
2790,2889,2790,"Mystery, Alaska (1999)",Comedy|Drama,"['Comedy', 'Drama']"
2791,2890,2791,Three Kings (1999),Action|Adventure|Comedy|Drama|War,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']"
2792,2891,2792,"Happy, Texas (1999)",Comedy,['Comedy']
2793,2892,2793,New Rose Hotel (1998),Action|Drama,"['Action', 'Drama']"
2794,2893,2794,Plunkett & MaCleane (1999),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']"
2795,2894,2795,Romance (1999),Drama|Romance,"['Drama', 'Romance']"
2796,2895,2796,Napoleon and Samantha (1972),Adventure|Drama,"['Adventure', 'Drama']"
2797,2896,2797,Alvarez Kelly (1966),Western,['Western']
2798,2897,2798,And the Ship Sails On (E la nave va) (1983),Comedy|War,"['Comedy', 'War']"
2799,2898,2799,"Dark Half, The (1993)",Horror|Mystery,"['Horror', 'Mystery']"
2800,2899,2800,Gulliver's Travels (1939),Adventure|Animation|Children,"['Adventure', 'Animation', 'Children']"
